,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,32662000.0,12284000.0,19072000.0,14561000.0,36437000.0,47338000.0,210909000.0,167012000.0,101916000.0,164745000.0
net_income,0.0,2825000.0,17224000.0,18023000.0,24912000.0,29138000.0,28469000.0,74361000.0,103153000.0,75593000.0
eps_diluted,0.0,0.09,0.42,0.43,0.58,0.68,0.66,1.69,2.41,1.8
depreication,0.0,64165000.0,64215000.0,69240000.0,65530000.0,117459000.0,116533000.0,108125000.0,119232000.0,126907000.0
long_term_assets,0.0,0.0,769171000.0,838079000.0,820675000.0,1391711000.0,1357832000.0,1381646000.0,1681272000.0,1717485000.0
revenue,0.0,0.0,0.0,648004000.0,833837000.0,861929000.0,812856000.0,1150551000.0,1430979000.0,1304102000.0
