,2020,2021,2022
revenue,46530.0,33066.0,953470.0
net_income,-10309568.0,-14670756.0,-29959997.0
eps_diluted,-4.76,-1.28,-1.45
cash_and_equiv,4444395.0,52811531.0,5208005.0
long_term_debt,8164449.0,5284038.0,5332275.0
long_term_assets,564255.0,5591726.0,7452168.0
depreication,170365.0,167907.0,1108431.0
