,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,46333.0,140357.0,3222361.0,3937490.0,38600.0,15926.0,982538.0
revenue,0.0,1662406.0,3590217.0,4278729.0,2757229.0,11252.0,225749.0
net_income,0.0,652852.0,1713971.0,193131.0,-1056360.0,-1416717.0,-5148085.0
eps_diluted,0.0,0.07,0.17,0.02,-0.09,-0.12,-0.44
depreication,0.0,26358.0,19006.0,19895.0,101929.0,86406.0,76749.0
long_term_assets,0.0,0.0,158938.0,1224631.0,464730.0,219349.0,104041.0
