,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,77023000.0,52000000.0,43000000.0,72900000.0,84600000.0,97600000.0,83600000.0,106200000.0,104300000.0,122800000.0,154400000.0,128200000.0,174300000.0,683500000.0,300500000.0,1173400000.0
net_income,0.0,482777000.0,148158000.0,194353000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,6.56,2.01,0.53,0.91,1.06,0.79,1.18,0.94,0.84,4.09,1.22,2.44,2.01,21.97,29.92
depreication,0.0,97924000.0,118900000.0,120600000.0,133100000.0,149000000.0,192400000.0,213800000.0,218500000.0,222000000.0,218400000.0,215200000.0,219300000.0,227300000.0,230200000.0,240200000.0
long_term_debt,0.0,0.0,1266944000.0,1363700000.0,1895400000.0,1787100000.0,2685700000.0,2981900000.0,2931800000.0,2502700000.0,2513100000.0,2837600000.0,2198900000.0,2251900000.0,2707000000.0,2514700000.0
long_term_assets,0.0,0.0,2915873000.0,2968000000.0,3331200000.0,3580300000.0,4602100000.0,4701300000.0,4567400000.0,4722800000.0,4699700000.0,4759900000.0,5120900000.0,4994000000.0,5375900000.0,5443300000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8613400000.0,9721000000.0,2814000000.0,2447800000.0,2134100000.0,14093300000.0,17025000000.0
