,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,57485000.0,67879000.0,99209000.0,138359000.0,305975000.0,396678000.0,318737000.0,285723000.0,402850000.0
net_income,0.0,-38545000.0,-140302000.0,-61487000.0,-94265000.0,-229300000.0,-185348000.0,-1034260000.0,-797538000.0
depreication,0.0,16567000.0,26408000.0,38399000.0,50302000.0,77612000.0,93773000.0,94373000.0,87952000.0
revenue,0.0,0.0,188561000.0,275552000.0,313283000.0,314768000.0,327874000.0,1394364000.0,1580796000.0
long_term_assets,0.0,0.0,69225000.0,158078000.0,336779000.0,510830000.0,674527000.0,715235000.0,707768000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-4.48,-5.01,-3.62
