,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,959595.0,5343342.0,31557233.0,114575423.0,172627477.0,234815067.0,188868452.0,102158306.0,96615599.0,94430837.0,69631165.0
net_income,0.0,9155065.0,14372300.0,24337013.0,29898297.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,0.09,0.06,0.16,0.15,0.31,-0.28,-0.12,0.0,0.0,0.02
depreication,0.0,0.0,0.0,1270579.0,4274779.0,5006251.0,5278097.0,3749295.0,2504119.0,1743551.0,1325131.0
long_term_assets,0.0,0.0,13774143.0,88616208.0,93132861.0,110288303.0,57948762.0,103872299.0,100641829.0,100981739.0,65779405.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,192239643.0,112894253.0,59489923.0,56343430.0,14967540.0
