,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,7340000.0,2713000.0,81527000.0,60009000.0,43582000.0,19799000.0,21400000.0,0.0,0.0,0.0,0.0,0.0,38522000.0
revenue,0.0,1487000.0,2969000.0,1930000.0,114000.0,11456000.0,5546000.0,787000.0,1228000.0,2183000.0,231000.0,226000.0,226000.0
net_income,0.0,-26294000.0,-10262000.0,-14615000.0,-63682000.0,-23979000.0,-19667000.0,-24092000.0,-20573000.0,-21503000.0,-25157000.0,-16163000.0,-18964000.0
depreication,0.0,316000.0,319000.0,446000.0,434000.0,150000.0,96000.0,88000.0,55000.0,14000.0,13000.0,14000.0,14000.0
long_term_assets,0.0,0.0,600000.0,763000.0,432000.0,260000.0,164000.0,76000.0,158000.0,200000.0,202000.0,48000.0,25000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17,-0.96,-0.91
