,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,810000000.0,483000000.0,783000000.0,818000000.0,913000000.0,1598000000.0,1756000000.0,2052000000.0,2042000000.0
eps_diluted,0.0,2.74,2.35,3.0,1.95,0.56,0.86,3.25,3.31,4.78,6.18
depreication,0.0,77000000.0,84000000.0,99000000.0,134000000.0,225000000.0,0.0,0.0,0.0,0.0,0.0
long_term_debt,0.0,0.0,1868000000.0,1785000000.0,1737000000.0,2857000000.0,2753000000.0,2791000000.0,2870000000.0,3100000000.0,3200000000.0
long_term_assets,0.0,0.0,1200000000.0,1929000000.0,1942000000.0,3756000000.0,3446000000.0,3408000000.0,3844000000.0,3947000000.0,3864000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303000000.0,4221000000.0,4941000000.0,5420000000.0
