,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,174372000.0,746278000.0,713118000.0,246385000.0,238440000.0,260467000.0,292995000.0,208673000.0,237009000.0,229510000.0,277900000.0,479600000.0,437400000.0,1853800000,1863900000.0,1624000000.0
revenue,0.0,2423053000.0,2369275000.0,630221000.0,676450000.0,743811000.0,632188000.0,651361000.0,733967000.0,3209041000.0,3331500000.0,3587900000.0,5301400000.0,3578700000,5905000000.0,6401700000.0
net_income,0.0,-153323000.0,-264948000.0,-153132000.0,44031000.0,20239000.0,-674556000.0,-149781000.0,-9066000.0,5032000.0,-338060000.0,93500000.0,43900000.0,-669500000,420800000.0,222100000.0
eps_diluted,0.0,-1.81,-3.39,-1.97,0.41,0.19,-8.65,-1.9,-0.11,0.05,-3.72,-0.37,-0.8,-5,2.48,1.29
depreication,0.0,173545000.0,194436000.0,212387000.0,211476000.0,233407000.0,303404000.0,266742000.0,259461000.0,271214000.0,267100000.0,269000000.0,414200000.0,366700000,344500000.0,567500000.0
long_term_debt,0.0,0.0,430256000.0,691529000.0,426340000.0,3231693000.0,1460464000.0,1752224000.0,2292972000.0,536316000.0,1744634000.0,3088500000.0,3324600000.0,3291600000,3973700000.0,3976500000.0
long_term_assets,0.0,0.0,3783745000.0,3996926000.0,4190557000.0,5156917000.0,3997974000.0,4292286000.0,4766276000.0,4575219000.0,4833768000.0,10283400000.0,13551700000.0,12582300000,14648500000.0,15488700000.0
