,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
revenue,0.0,20000.0,56250.0,18750.0,0.0,1970345.0,6816908.0,6422807.0,12348492,20599228,14328326
net_income,-2160.0,7218.0,-21219.0,-58029.0,-116282.0,-44431.0,51462.0,326260.0,397047,-277668,-406607
cash_and_equiv,0.0,951.0,2825.0,81.0,691.0,59758.0,186767.0,111462.0,509615,1285373,731819
long_term_assets,0.0,38668.0,34672.0,84062.0,0.0,0.0,0.0,0.0,9059397,8019084,8842018
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372896,752251,706896
