,2019,2020,2021,2022,2023
cash_and_equiv,99743000.0,214491000.0,197214000.0,282383000.0,351576000.0
revenue,0.0,650089000.0,591207000.0,768674000.0,973653000.0
net_income,0.0,36971000.0,17953000.0,119407000.0,187357000.0
eps_diluted,0.0,3.7,0.1,0.62,0.97
long_term_debt,0.0,193111000.0,141674000.0,129223000.0,190325000.0
long_term_assets,0.0,369600000.0,317114000.0,380928000.0,515326000.0
depreication,0.0,64048000.0,48307000.0,48527000.0,50808000.0
