,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,510800000.0,609400000.0,920400000.0,1238000000.0,341300000.0,372400000.0,535400000.0,331600000.0,340400000.0,308300000.0,253500000.0,233300000.0
net_income,0.0,-324400000.0,168000000.0,-97400000.0,232500000.0,156900000.0,-422200000.0,-168800000.0,-3784200000.0,-1006700000.0,-201300000.0,259500000.0
eps_diluted,0.0,-0.87,0.42,-0.26,0.64,0.44,-0.66,-0.23,-5.04,-1.33,-0.4,0.08
depreication,0.0,246000000.0,259600000.0,250700000.0,156200000.0,152400000.0,280000000.0,331100000.0,331800000.0,351700000.0,334100000.0,516400000.0
long_term_debt,0.0,0.0,4053300000.0,4871800000.0,4137700000.0,5791600000.0,10731900000.0,11349400000.0,10945100000.0,11477800000.0,7816400000.0,6974700000.0
long_term_assets,0.0,0.0,4053100000.0,3807700000.0,4162500000.0,5097200000.0,18966700000.0,18979200000.0,14439200000.0,10233800000.0,11908300000.0,10434200000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,7650300000.0,6841800000.0,6287900000.0,4717800000.0,4629900000.0,5304400000.0
