,2015,2016,2017,2018,2019,2020,2021
cash_and_equiv,4148.0,1581.0,99583.0,12149.0,445144.0,773381,1131128.0
revenue,0.0,443797.0,773468.0,733153.0,671295.0,90543,10058549.0
net_income,0.0,19166.0,-127642.0,5800.0,-683537.0,467725,-25149399.0
long_term_assets,0.0,124161.0,103563.0,83728.0,78670.0,536804,18613659.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0,-0.07
depreication,0.0,0.0,0.0,0.0,0.0,12756,29401.0
