,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,5330000.0,23854000.0,17505000.0,37393000.0,30784000.0,32936000.0,41538000.0,54062000.0,54437000.0,228057000.0,164164000.0,102300000.0
net_income,0.0,-14093000.0,-3505000.0,-7954000.0,-10637000.0,-12822000.0,-13102000.0,-17399000.0,-26017000.0,-155636000.0,-6553000.0,-71038000.0
depreication,0.0,404000.0,404000.0,547000.0,754000.0,881000.0,1625000.0,2286000.0,2530000.0,2773000.0,2421000.0,2109000.0
long_term_assets,0.0,0.0,1132000.0,2010000.0,3323000.0,5041000.0,12092000.0,16850000.0,18570000.0,15703000.0,13587000.0,19662000.0
revenue,0.0,0.0,0.0,0.0,0.0,1887000.0,1923000.0,504000.0,2256000.0,17403000.0,43522000.0,51494000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,-0.53,-2.56,-0.98,-0.97
