,2015,2016,2017,2018,2019,2020,2021,2022
revenue,366157000.0,420570000.0,501490000.0,486549000.0,528216000.0,215054000.0,1423441000.0,3244822000.0
net_income,-64642000.0,38532000.0,43947000.0,6128000.0,-82928000.0,-60206000.0,-119423000.0,314969000.0
eps_diluted,-0.74,-2.14,-0.34,0.54,-0.86,-1.62,-0.53,1.26
depreication,69547000.0,100979000.0,49964000.0,71403000.0,82080000.0,67400000.0,184164000.0,229259000.0
cash_and_equiv,0.0,48920000.0,96120000.0,80206000.0,255015000.0,275990000.0,110695000.0,218476000.0
long_term_debt,0.0,366930000.0,515869000.0,561310000.0,723817000.0,555697000.0,846588000.0,914767000.0
long_term_assets,0.0,391234000.0,667022000.0,722316000.0,976853000.0,671109000.0,949872000.0,1001153000.0
