,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,54697000.0,132117000.0,44816000.0,28568000.0,19003000.0,16126000.0,14013000.0,8242000.0,8024000.0,8795000.0,14219000.0
net_income,0.0,36951000.0,33401000.0,29289000.0,48395000.0,59697000.0,35931000.0,-40333000.0,22528000.0,22144000.0,-46250000.0
eps_diluted,0.0,0.95,0.69,0.63,1.03,1.25,0.74,-0.84,0.41,0.42,-0.88
depreication,0.0,48014000.0,50509000.0,52690000.0,53318000.0,65586000.0,65865000.0,61860000.0,45204000.0,42124000.0,42163000.0
long_term_assets,0.0,0.0,619702000.0,625231000.0,697201000.0,419840000.0,354820000.0,571513000.0,751377000.0,539848000.0,443778000.0
revenue,0.0,0.0,0.0,0.0,886861000.0,814766000.0,772228000.0,256886000.0,618698000.0,608633000.0,241847000.0
