,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,36992000.0,21461000.0,25192000.0,27348000.0,27348000.0,24741000.0,29366000.0,38837000.0,74677000.0,45575000.0,54754000.0,63413000.0,107821000.0,101785000.0
revenue,0.0,60692000.0,17603000.0,17745000.0,112228000.0,128038000.0,142183000.0,148177000.0,164455000.0,168938000.0,218227000.0,84801000.0,388506000.0,430529000.0
net_income,0.0,1022000.0,590000.0,624000.0,6181000.0,-230000.0,352000.0,2798000.0,-5334000.0,506000.0,-20140000.0,6713000.0,20622000.0,7976000.0
eps_diluted,0.0,0.04,0.03,0.03,0.26,-0.01,0.01,0.11,-0.19,0.02,-0.68,0.22,0.66,0.25
long_term_debt,0.0,23548000.0,30459000.0,16635000.0,60860000.0,66022000.0,59649000.0,84217000.0,91151000.0,109543000.0,235533000.0,244713000.0,241917000.0,414993000.0
long_term_assets,0.0,113125000.0,109441000.0,110801000.0,158264000.0,156949000.0,152543000.0,171890000.0,190555000.0,223851000.0,647534000.0,586138000.0,562678000.0,656948000.0
depreication,0.0,0.0,0.0,4757000.0,6599000.0,7835000.0,7999000.0,8349000.0,8945000.0,9399000.0,10843000.0,26534000.0,26762000.0,27109000.0
