,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,39734000.0,54221000.0,37900000.0,117185000.0,37257000.0,18348000.0,16380000.0,26394000.0,28673000.0,100556000.0,48667000.0
revenue,0.0,34597000.0,14212000.0,19071000.0,79899000.0,20751000.0,22049000.0,19889000.0,16697000.0,99860000.0,62050000.0
net_income,0.0,-47889000.0,-12130000.0,-14990000.0,-15740000.0,-11858000.0,-9870000.0,-5433000.0,-6622000.0,-2413000.0,-50473000.0
eps_diluted,0.0,-11.98,-10.78,-2.6,-1.39,-1.24,-0.74,-0.44,-0.34,-0.36,-6.99
depreication,0.0,1882000.0,2080000.0,2619000.0,3153000.0,3669000.0,4122000.0,4237000.0,4366000.0,4273000.0,4032000.0
long_term_debt,0.0,0.0,21452000.0,13607000.0,14271000.0,42583000.0,26167000.0,37478000.0,55922000.0,38318000.0,34636000.0
long_term_assets,0.0,0.0,15410000.0,13346000.0,16962000.0,23940000.0,15027000.0,19882000.0,18156000.0,18458000.0,14779000.0
