,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,0.0,35000.0,23452000.0,924000.0,1861000.0,0.0,59000,4675000,4522000,5545000,4243000,4292000,7970000
depreication,0.0,2810000.0,6061000.0,11343000.0,13738000.0,15022000.0,19692000.0,2916000,2888000,1882000,1808000,1994000,1825000,2778000
long_term_debt,0.0,0.0,64004000.0,40297000.0,39709000.0,30316000.0,20690000.0,20729000,31782000,36505000,35082000,28300000,995785000,1767785000
long_term_assets,0.0,0.0,174708000.0,217605000.0,253579000.0,290327000.0,328248000.0,383506000,393080000,592025000,710877000,927108000,912038000,1614069000
net_income,0.0,0.0,0.0,13866000.0,10338000.0,20179000.0,15295000.0,15312000,18914000,21280000,21638000,40717000,164822000,159052000
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448059000,151207000,657609000,138610000,140112000,700902000,1036407000
