,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13941000.0,41909000.0,24135000.0,31677000.0,42979000.0,68457000.0,58298000.0,73439000.0,84550000.0,79895000.0,86433000.0,105504000.0,73773000.0,60161000.0,56603000.0,108644000.0
net_income,0.0,78581000.0,74221000.0,35960000.0,31163000.0,3961000.0,11840000.0,9292000.0,5718000.0,7572000.0,-11110000.0,-8447000.0,-11624000.0,6114000.0,-4190000.0,-2037000.0
eps_diluted,0.0,1.22,1.17,0.56,0.48,0.06,0.2,0.17,0.12,0.16,-0.23,-0.18,-0.25,0.13,-0.09,-0.03
depreication,0.0,9891000.0,10084000.0,10545000.0,11499000.0,14079000.0,14628000.0,14845000.0,14245000.0,14407000.0,15692000.0,15891000.0,17771000.0,16627000.0,16084000.0,67553000.0
long_term_assets,0.0,0.0,238646000.0,337061000.0,426271000.0,440210000.0,410258000.0,387605000.0,321042000.0,314333000.0,255980000.0,272601000.0,224808000.0,208261000.0,192692000.0,1061136000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636781000.0,126836000.0,140088000.0,115787000.0,130129000.0,154158000.0,1025536000.0
