,2020,2021,2022
revenue,44194000.0,118548000.0,355430000.0
depreication,32049000.0,40906000.0,104511000.0
cash_and_equiv,0.0,12379000.0,18818000.0
long_term_assets,0.0,1154038000.0,4978711000.0
net_income,0.0,0.0,-101000.0
eps_diluted,0.0,0.0,1.1
