,2019,2020,2021,2022
revenue,149584000.0,185928000.0,248409000.0,316350000.0
net_income,-93546000.0,-101246000.0,-199649000.0,-101284000.0
depreication,22340000.0,27514000.0,30738000.0,32842000.0
eps_diluted,0.0,-3.34,-2.64,-0.51
cash_and_equiv,0.0,252458000.0,562817000.0,350563000.0
long_term_debt,0.0,311504000.0,1459829000.0,1474857000.0
long_term_assets,0.0,294195000.0,408418000.0,404378000.0
