,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,12126000.0,6685000.0,8955000.0,97288000.0,22860000.0,190518000.0,214467000.0,441592000.0
revenue,0.0,16427000.0,9957000.0,50593000.0,26906000.0,46009000.0,233394000.0,407856000.0
net_income,0.0,-18528000.0,-4252000.0,-4778000.0,-9080000.0,-7484000.0,-42042000.0,-44881000.0
depreication,0.0,100000.0,300000.0,400000.0,500000.0,800000.0,1200000.0,1900000.0
long_term_assets,0.0,0.0,994000.0,802000.0,10617000.0,11320000.0,26547000.0,34844000.0
eps_diluted,0.0,0.0,0.0,0.0,-1.4,-2.19,-1.54,-1.6
