,2020,2021,2022
revenue,1078200000.0,1106600000.0,1071100000.0
net_income,75000000.0,111100000.0,-40400000.0
eps_diluted,1.51,2.24,-0.81
depreication,40000000.0,36900000.0,33000000.0
cash_and_equiv,0.0,5400000.0,22900000.0
long_term_assets,0.0,1541200000.0,1315000000.0
