,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2824203.0,1514514.0,890623.0,538114.0,2009554.0,1516761.0,538114.0,544118.0,874002.0,409743.0,825958.0,1650970.0,593869.0
net_income,0.0,-5757648.0,-5944797.0,2624469.0,-381883.0,-541245.0,-1151513.0,-726895.0,583675.0,-250016.0,-650280.0,-52023.0,18081.0
eps_diluted,0.0,-0.77,-0.79,0.35,-0.05,-0.07,-0.15,-0.1,0.06,-0.04,-0.09,-0.01,0.0
long_term_assets,0.0,4014231.0,1869722.0,749339.0,759289.0,781246.0,989239.0,828798.0,842624.0,866517.0,1389180.0,1090190.0,986455.0
depreication,0.0,570650.0,23485.0,14281.0,12591.0,14302.0,24651.0,45914.0,49218.0,50139.0,50084.0,44812.0,48432.0
revenue,0.0,0.0,0.0,0.0,5420401.0,0.0,0.0,0.0,0.0,9626663.0,9400031.0,0.0,0.0
