,2015,2016,2017,2018,2019,2020,2021,2022,2023
cash_and_equiv,1125800000.0,579700000.0,1219200000.0,670300000.0,926100000.0,470700000.0,1717000000.0,2902000000.0,455800000.0
net_income,0.0,-36200000.0,218100000.0,45600000.0,54800000.0,123700000.0,-144200000.0,1619600000.0,1513500000.0
revenue,0.0,0.0,13599200000.0,13840400000.0,14103200000.0,15408900000.0,15772300000.0,71887000000.0,77649700000.0
long_term_debt,0.0,0.0,17124700000.0,16040800000.0,14976800000.0,5904300000.0,6832200000.0,8348500000.0,8428800000.0
long_term_assets,0.0,0.0,16961800000.0,15663700000.0,14526600000.0,19003800000.0,19610000000.0,19756600000.0,19897800000.0
eps_diluted,0.0,0.0,0.0,0.08,0.23,0.2,-0.37,2.7,2.27
depreication,0.0,0.0,0.0,0.0,0.0,1691300000.0,1536900000.0,1681300000.0,1807100000.0
