,2020,2021,2022
revenue,79411000.0,171075000.0,340745000.0
net_income,-39269179.0,-182260000.0,-189066000.0
eps_diluted,-1.49,-1.44,-0.81
cash_and_equiv,19406000.0,201763000.0,115864000.0
long_term_assets,122578901.0,0.0,0.0
depreication,1108000.0,2392000.0,21673000.0
