,2020,2021,2022
revenue,220615000.0,339874000.0,470105000.0
net_income,-141224000.0,-153175000.0,-190441000.0
eps_diluted,-8.8,-5.51,-1.73
depreication,26851000.0,35549000.0,46471000.0
cash_and_equiv,0.0,471971000.0,331614000.0
long_term_assets,0.0,255993000.0,562786000.0
