,2018,2019,2020,2021,2022
revenue,14657000.0,25844000.0,28356000.0,31385000.0,93459000.0
net_income,-7635000.0,-9177000.0,-6311000.0,-44215000.0,-36231000.0
cash_and_equiv,20241000.0,20092000.0,24581000.0,25580000.0,201182000.0
long_term_debt,46223000.0,50261000.0,46536000.0,58435000.0,82357000.0
long_term_assets,7363000.0,5298000.0,5260000.0,16188000.0,24853000.0
depreication,769000.0,1222000.0,1577000.0,1817000.0,3478000.0
eps_diluted,0.0,0.0,-1.16,-1.6,-1.23
