,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,6832000.0,4945000.0,4208000.0,17132000.0,39342000.0,373903000.0,229425000.0
revenue,0.0,1196195000.0,321819000.0,355922000.0,401763000.0,1711760000.0,2005404000.0
net_income,0.0,-9709000.0,27341000.0,-18440000.0,3920000.0,36277000.0,42122000.0
eps_diluted,0.0,-0.17,0.37,-0.24,0.05,0.44,0.52
long_term_debt,0.0,199683000.0,211309000.0,211652000.0,809575000.0,953291000.0,890495000.0
long_term_assets,0.0,1383858000.0,1419462000.0,1446685000.0,1798086000.0,1766848000.0,1817410000.0
depreication,0.0,52677000.0,61974000.0,74339000.0,87244000.0,91585000.0,99956000.0
