,2017,2018,2019,2020,2021,2022
net_income,-24656000.0,-22105000.0,-29681000.0,-22333000.0,-42193000.0,-30371000.0
eps_diluted,-164.98,-7.45,0.0,-2.44,-3.77,0.0
cash_and_equiv,25096000.0,24237000.0,20897000.0,8232000.0,18098000.0,4876000.0
long_term_assets,1138000.0,3264000.0,2130000.0,2362000.0,2406000.0,3069000.0
depreication,62000.0,283000.0,338000.0,337000.0,430000.0,482000.0
revenue,0.0,0.0,1022000.0,1000000.0,1535000.0,3091000.0
