,2020,2021,2022,2023
revenue,81227000.0,152176000.0,252653000.0,424336000.0
net_income,-130741000.0,-192194000.0,-155138000.0,-172311000.0
eps_diluted,-2.76,-3.82,-1.95,-1.16
cash_and_equiv,343327000.0,282850000.0,884672000.0,295402000.0
depreication,0.0,0.0,543000.0,3231000.0
long_term_assets,0.0,14073000.0,39595000.0,51238000.0
