,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-5820.0,-706727.0,8897,-554010.0,-712441.0,-1411562.0,-988437.0,-15861843.0
cash_and_equiv,141332.0,537867.0,455700,359134.0,25059.0,7102.0,137839.0,3712826.0
long_term_debt,7820.0,910860.0,909400,1420479.0,1471304.0,686268.0,550335.0,175553.0
long_term_assets,3000.0,108313.0,155246,2016232.0,2345849.0,175000.0,154785.0,110453.0
revenue,0.0,20927.0,6352886,7546437.0,6817324.0,0.0,0.0,0.0
eps_diluted,0.0,-0.25,0,-0.07,-0.09,-1.18,-7.17,0.0
depreication,0.0,22117.0,32585,146105.0,14403.0,50462.0,3245.0,6224.0
