,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,11767000.0,15645000.0,8229000.0,4043000.0,3861000.0,4977000.0,20615000.0,20551000.0,22256000.0,34873000.0,40039000.0,35194000.0,40831000.0,32158000.0
eps_diluted,1.0,1.32,0.69,0.33,0.32,0.41,0.48,0.0,0.0,0.0,2.45,2.48,2.41,2.25
depreication,5897000.0,5667000.0,5449000.0,5287000.0,5562000.0,6740000.0,7952000.0,8779000.0,9710000.0,9755000.0,10095000.0,10533000.0,11591000.0,14743000.0
cash_and_equiv,0.0,9179000.0,9983000.0,11671000.0,12898000.0,14271000.0,15778000.0,20047000.0,21933000.0,23368000.0,23548000.0,32918000.0,28567000.0,31594000.0
long_term_debt,0.0,14231000.0,40541000.0,34341000.0,64647000.0,61121000.0,68117000.0,76440000.0,100323000.0,81782000.0,111652000.0,114987000.0,201898000.0,261320000.0
long_term_assets,0.0,101577000.0,117585000.0,126392000.0,174475000.0,189700000.0,243557000.0,285267000.0,341901000.0,363952000.0,545115000.0,506725000.0,654260000.0,746888000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356546000.0,109203000.0,117349000.0,122114000.0,422969000.0,495022000.0,553144000.0
