,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,19197000.0,12078000.0,29545000.0,37539000.0,44065000.0,114817000.0,254722000.0,184423000.0
net_income,0.0,-26979000.0,-59601000.0,-61104000.0,-62078000.0,-47876000.0,-64672000.0,-25557000.0
long_term_assets,0.0,981000.0,4753000.0,31234000.0,27414000.0,21087000.0,139265000.0,146747000.0
depreication,0.0,151000.0,253000.0,3701000.0,5947000.0,6407000.0,9410000.0,22493000.0
revenue,0.0,0.0,14413000.0,27047000.0,49648000.0,57708000.0,115305000.0,149728000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,-0.71
