,2019,2020,2021,2022
revenue,85543000.0,108095000.0,137931000.0,180955000.0
net_income,-24571000.0,-24463000.0,-100393000.0,-149186000.0
cash_and_equiv,25986000.0,202296000.0,120267000.0,90474000.0
long_term_assets,36734000.0,63285000.0,131427000.0,154598000.0
depreication,3640000.0,3658000.0,2847000.0,4344000.0
eps_diluted,0.0,-0.41,-1.42,-2.1
