,2009,2010,2011,2012,2013,2014,2015,2020,2021,2022
cash_and_equiv,656080.0,314368.0,361228.0,3211182.0,35086.0,1584541.0,35570.0,0.0,0.0,0.0
net_income,0.0,-1268898.0,-2652189.0,-7385971.0,-4141742.0,-11996546.0,-81471877.0,-14447000.0,-15997000.0,-9579745.0
long_term_debt,0.0,1615588.0,2014536.0,7734637.0,6631008.0,14587095.0,40283061.0,17310000.0,18318000.0,118981041.0
long_term_assets,0.0,4416873.0,4843527.0,2463118.0,1133973.0,8711361.0,2749861.0,30809000.0,29827000.0,114630850.0
revenue,0.0,0.0,0.0,0.0,0.0,11294276.0,10610520.0,24613000.0,16192000.0,187910491.0
depreication,0.0,0.0,0.0,0.0,0.0,49472.0,3622.0,0.0,2299000.0,4423831.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,-0.12
