,2019,2020,2021,2022
revenue,891525000.0,1800145000.0,1228571000.0,573241000.0
net_income,54412000.0,518388000.0,-371800000.0,-190682000.0
long_term_assets,16582448467.0,19564294258.0,0.0,0.0
depreication,13108000.0,13871000.0,50005000.0,64991000.0
cash_and_equiv,0.0,233101000.0,141238000.0,97361000.0
eps_diluted,0.0,0.0,-6.52,-3.12
