,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,2022
cash_and_equiv,10987000.0,12184000.0,116255000.0,87915000.0,58223000.0,0.0,51995000.0,11609000.0,3651000.0,1612000.0,1593000.0,4243000.0,1792000.0
net_income,0.0,10488000.0,15370000.0,12495000.0,6425000.0,23554000.0,31854000.0,11287000.0,15791000.0,26990000.0,24093000.0,139189000.0,36610000.0
eps_diluted,0.0,0.19,0.27,0.22,0.12,0.44,0.62,0.25,0.39,0.81,0.82,4.9,1.6
depreication,0.0,19054000.0,13543000.0,20401000.0,30811000.0,0.0,39809000.0,57172000.0,61291000.0,61966000.0,61866000.0,61563000.0,67401000.0
long_term_assets,0.0,0.0,71462000.0,131443000.0,192226000.0,0.0,241592000.0,318839000.0,319343000.0,319281000.0,645675000.0,618332000.0,756178000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311291000.0,363279000.0,411825000.0,441166000.0,1856555000.0,2114297000.0
