,2018,2019,2020,2021,2022
net_income,-1319000.0,-4670000.0,-26811000.0,-13827000.0,-62091000.0
cash_and_equiv,0.0,57952000.0,168129000.0,171332000.0,71660000.0
long_term_debt,0.0,819000.0,5387000.0,11478000.0,34863000.0
long_term_assets,0.0,286000.0,1317000.0,2955000.0,2488000.0
revenue,0.0,0.0,0.0,57027000.0,25816000.0
eps_diluted,0.0,0.0,-4.32,-0.67,-2.52
