,2006,2007,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,411000000.0,524000000.0,255000000.0,334000000.0,460000000.0,281000000.0,273000000.0,0.0,443000000.0,280000000.0,281000000.0,321000000.0,397000000.0,0.0,435000000.0,299000000.0
net_income,0.0,1103000000.0,361000000.0,338000000.0,-195000000.0,-32000000.0,818000000.0,224000000.0,205000000.0,-53000000.0,417000000.0,-84000000.0,145000000.0,348000000.0,205000000.0,960000000.0
eps_diluted,0.0,2.76,0.94,0.9,-0.54,-0.09,2.24,0.62,0.58,-0.15,1.2,-0.24,0.42,1.01,0.59,2.79
depreication,0.0,372000000.0,375000000.0,384000000.0,369000000.0,448000000.0,532000000.0,0.0,503000000.0,517000000.0,481000000.0,516000000.0,484000000.0,0.0,479000000.0,478000000.0
long_term_debt,0.0,0.0,3552000000.0,7124000000.0,9111000000.0,11360000000.0,10454000000.0,0.0,10906000000.0,11803000000.0,12767000000.0,13246000000.0,12593000000.0,0.0,12611000000.0,12446000000.0
long_term_assets,0.0,0.0,8425000000.0,8642000000.0,8874000000.0,11789000000.0,12207000000.0,0.0,11799000000.0,12171000000.0,13315000000.0,14623000000.0,14133000000.0,0.0,14514000000.0,14310000000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965000000.0,3185000000.0,3317000000.0,3223000000.0,3429000000.0,3464000000.0,15315000000.0
