,2020,2021,2022
revenue,3357000000.0,4689000000.0,4796000000.0
net_income,43000000.0,150000000.0,92000000.0
eps_diluted,0.37,1.3,0.79
depreication,76000000.0,81000000.0,86000000.0
cash_and_equiv,0.0,29000000.0,98000000.0
long_term_assets,0.0,985000000.0,1002000000.0
