,2018,2019,2020,2021,2022
revenue,178935000.0,185006000.0,138304000.0,166060000.0,137085000.0
net_income,-5888000.0,-28816000.0,-14517000.0,-30583000.0,-115760000.0
cash_and_equiv,7341000.0,47773000.0,30435000.0,12857000.0,6458000.0
long_term_debt,79118000.0,34577000.0,49981000.0,93518000.0,53844000.0
long_term_assets,20916000.0,38234000.0,26567000.0,161090000.0,69350000.0
depreication,1492000.0,2705000.0,2520000.0,4689000.0,9067000.0
eps_diluted,0.0,0.0,-1.22,-15.85,-15.37
