,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,24642000.0,24779000.0,31306000.0,119716000.0,89974000.0,409949000.0,171891000.0,152375000.0,104751000.0
revenue,0.0,53821000.0,85790000.0,38588000.0,89150000.0,156450000.0,160527000.0,536135000.0,855354000.0
net_income,0.0,-21450000.0,-6077000.0,-1539000.0,16541000.0,30688000.0,22035000.0,-179681000.0,-318499000.0
depreication,0.0,759000.0,1677000.0,3484000.0,5218000.0,8292000.0,12101000.0,16380000.0,37344000.0
eps_diluted,0.0,0.0,-0.95,-0.03,0.25,0.44,0.32,-2.67,-4.65
long_term_assets,0.0,0.0,10977000.0,49077000.0,156354000.0,370353000.0,492830000.0,666761000.0,810136000.0
