,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,123300000.0,188500000.0,103400000.0,357400000.0,449900000.0,359600000,715700000.0,939500000.0,797800000.0,577700000.0,443700000.0,545300000.0,739000000.0,832000000.0,1650000000.0,1841000000.0,0.0
net_income,0.0,288500000.0,-35600000.0,52700000.0,111700000.0,122000000,121200000.0,141400000.0,139900000.0,125300000.0,182200000.0,-146200000.0,230000000.0,220000000.0,500000000.0,537000000.0,944000000.0
eps_diluted,0.0,2.45,-0.31,0.45,0.89,1,0.51,0.62,0.61,0.56,0.86,-0.7,1.1,1.06,2.34,2.24,3.99
depreication,0.0,243100000.0,259700000.0,234600000.0,224500000.0,252200000,260200000.0,272700000.0,303200000.0,320200000.0,391400000.0,408000000.0,431000000.0,439000000.0,568000000.0,772000000.0,721000000.0
long_term_debt,0.0,0.0,1709600000.0,1824500000.0,2450300000.0,3038200000,2431200000.0,2651700000.0,2907000000.0,4642600000.0,4154800000.0,4544700000.0,4479500000.0,4255000000.0,7548000000.0,8059000000.0,8402000000.0
long_term_assets,0.0,0.0,3335800000.0,3259600000.0,3495100000.0,3820800000,3928000000.0,4118500000.0,4254400000.0,6075300000.0,5923100000.0,6244800000.0,6290000000.0,5866000000.0,9862000000.0,9978000000.0,10377000000.0
revenue,0.0,0.0,0.0,0.0,0.0,7114700000,7183200000.0,7436600000.0,8305100000.0,8023200000.0,9071000000.0,2586400000.0,10530000000.0,10168000000.0,10165000000.0,14838000000.0,15801000000.0
