,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,13928000.0,60162000.0,37950000.0,72026000.0,58651000.0,17095000.0,20486000.0,67754000.0,24755000.0,45009000.0,175688000.0,57242000.0
revenue,0.0,14308000.0,5583000.0,4878000.0,3227000.0,376000.0,311000.0,0.0,0.0,0.0,0.0,0.0
net_income,0.0,-4301000.0,12032000.0,13018000.0,-3937000.0,-6004000.0,-8065000.0,-34497000.0,-41595000.0,-28837000.0,-78882000.0,-125373000.0
eps_diluted,0.0,-3.24,1.17,0.13,-0.27,-1.48,-0.45,-1.63,0.0,-0.81,-1.77,-2.06
depreication,0.0,786000.0,705000.0,738000.0,1038000.0,864000.0,649000.0,586000.0,429000.0,644000.0,906000.0,1624000.0
long_term_assets,0.0,0.0,4618000.0,2476000.0,3083000.0,1812000.0,1300000.0,1096000.0,2831000.0,7403000.0,12987000.0,153848000.0
