,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,4868.0,53704.0,102022.0,39444.0,15730,3353274,5454107,6730486.0,7524114.0,6481815.0,9813188.0,16072955.0,12915620.0
revenue,0.0,945741.0,2431687.0,2207756.0,0,223565,27776780,32011121.0,28710589.0,26948623.0,26748988.0,39904448.0,37829123.0
long_term_assets,0.0,2306.0,18021.0,26200.0,23678,182931,4372889,4562394.0,6402313.0,5729266.0,6692117.0,7398545.0,10072195.0
depreication,0.0,4275.0,1804.0,4607.0,7582,0,229469,418840.0,576674.0,702320.0,601826.0,599979.0,561019.0
net_income,0.0,0.0,0.0,63601.0,-319820,14191,5275235,5186331.0,1734686.0,261849.0,1773401.0,5849443.0,1145721.0
eps_diluted,0.0,0.0,0.0,0.0,0,0,0,0.14,0.05,0.01,0.05,0.0,0.0
