,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-5186000.0,3123000.0,-15532000.0,-315000.0,358000.0,-3651000.0,-891000.0,1783000.0,-3386000.0,-24122000.0,-15571000.0,-36562000.0,-75799000.0,-69319000.0
eps_diluted,-0.36,0.21,-1.04,-0.02,0.02,-0.23,-0.06,0.11,-0.22,-1.5,-0.96,-1.92,-3.02,-2.55
cash_and_equiv,3904000.0,6779000.0,7742000.0,19475000.0,10015000.0,9867000.0,8024000.0,9055000.0,6600000.0,3485000.0,28036000.0,180686000.0,188419000.0,70328000.0
depreication,3836000.0,3334000.0,2648000.0,8723000.0,2830000.0,2007000.0,3070000.0,4624000.0,4033000.0,4730000.0,4726000.0,10097000.0,21421000.0,26095000.0
long_term_debt,0.0,47763000.0,39814000.0,47931000.0,41239000.0,57493000.0,41411000.0,47406000.0,36299000.0,40917000.0,104518000.0,145803000.0,366362000.0,457016000.0
long_term_assets,0.0,49605000.0,38933000.0,41333000.0,35514000.0,41179000.0,46649000.0,42487000.0,51992000.0,38989000.0,96049000.0,94820000.0,605142000.0,630909000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232605000.0,201246000.0,187232000.0,213786000.0,282876000.0,355795000.0
