,2017,2018,2019,2020,2021,2022
revenue,32377000.0,163349000.0,248811000.0,346935000.0,418515000.0,404127000.0
net_income,-653000.0,-6925000.0,-934000.0,-3768000.0,-19434000.0,-24416000.0
cash_and_equiv,2363000.0,41634000.0,46054000.0,42870000.0,34851000.0,30835000.0
long_term_assets,2869000.0,5196000.0,5888000.0,31649000.0,58913000.0,75545000.0
depreication,1360000.0,1341000.0,2186000.0,3350000.0,5072000.0,5848000.0
eps_diluted,0.0,0.0,-0.28,-0.41,-0.67,-0.77
