,2019,2020,2021,2022
revenue,2714000000.0,2778000000.0,2879000000.0,2693000000.0
net_income,75000000.0,85000000.0,154000000.0,405000000.0
eps_diluted,0.52,0.4,0.73,1.88
depreication,51000000.0,53000000.0,58000000.0,65000000.0
cash_and_equiv,0.0,61000000.0,240000000.0,306000000.0
long_term_assets,0.0,1693000000.0,1680000000.0,1970000000.0
