,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
net_income,-818582.0,-1464253.0,-3945920.0,-3279604.0,-2758774.0,-1012435.0,-2497765.0,-3133662.0,-5716606.0,-17740813.0,-2164454.0,-6402277.0,898591.0
cash_and_equiv,724488.0,16723.0,1694914.0,23925.0,320309.0,152351.0,9361.0,593515.0,502660.0,28064.0,3568661.0,486063.0,708105.0
long_term_assets,25000.0,97511.0,159637.0,2561121.0,2567366.0,2560420.0,1.0,309017.0,97253.0,120990.0,2663398.0,449248.0,25188840.0
eps_diluted,0.0,-0.02,-0.05,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7050.0,16947.0,20768.0,239904.0,214643.0
