,2016,2017,2018,2019,2020,2021,2022
revenue,6632000.0,2479000.0,9764000.0,439000.0,87570000.0,2687000.0,30000000.0
net_income,-17453000.0,-15773000.0,-4735000.0,-15954000.0,67348000.0,-78485000.0,-63586000.0
cash_and_equiv,9995000.0,22455000.0,82912000.0,46755000.0,175141000.0,56045000.0,50910000.0
depreication,331000.0,964000.0,1347000.0,1785000.0,1670000.0,1569000.0,1368000.0
long_term_assets,0.0,10124000.0,9464000.0,23767000.0,36629000.0,33501000.0,30770000.0
eps_diluted,0.0,0.0,-0.17,-1.97,1.56,-1.77,-1.14
