,1980,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,11192000.0,48275000.0,33589000.0,39904000.0,187661000.0,256965000.0,73551000.0,80304000.0,122420000.0,599691000.0,370829000.0,835080000.0,1502648000.0,2115869000.0,966777000.0
net_income,0.0,-250310000.0,-25159000.0,-32177000.0,-1410000.0,-62067000.0,-8820000.0,-44416000.0,-64681000.0,-88452000.0,-23998000.0,-140895000.0,-235703000.0,-189317000.0,-418780000.0,-703488000.0
eps_diluted,0.0,0.0,-0.27,-0.29,-0.06,-2.36,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,-7.11,-5.15,-8.03
depreication,0.0,0.0,1379000.0,1463000.0,1300000.0,1525000.0,1277000.0,3690000.0,5247000.0,5611000.0,8092000.0,12245000.0,24500000.0,26911000.0,38017000.0,41864000.0
long_term_debt,0.0,0.0,0.0,47699000.0,22358000.0,80643000.0,37634000.0,43965000.0,89132000.0,93090000.0,519383000.0,594244000.0,264767000.0,416026000.0,1016406000.0,2163896000.0
long_term_assets,0.0,0.0,0.0,8138000.0,9184000.0,11085000.0,20763000.0,47237000.0,49239000.0,50628000.0,79320000.0,215892000.0,353909000.0,499522000.0,543875000.0,570505000.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9757000.0,1253000.0,5421000.0,57277000.0,84415000.0,100113000.0,122644000.0,612401000.0,843769000.0
