,2019,2020,2021,2022
revenue,590842000.0,814113000.0,1008013000.0,1123811000.0
net_income,-34364000.0,-24884000.0,-36402000.0,-8626000.0
eps_diluted,-0.59,-0.42,-0.56,-0.12
cash_and_equiv,0.0,77458000.0,40577000.0,21117000.0
long_term_debt,0.0,801612000.0,601042000.0,664671000.0
long_term_assets,0.0,1203968000.0,1201106000.0,1239799000.0
