,2014,2015,2016,2017,2018,2019,2020,2021,2022
revenue,111000.0,39000.0,0.0,500.0,6667.0,3333.0,1000000.0,624590.0,247500.0
net_income,-8447.0,-365900.0,-1134655.0,-837190.0,-547678.0,-884217.0,357757.0,-796696.0,-768351.0
long_term_assets,500.0,500.0,900903.0,84722.0,256649.0,198912.0,1239752.0,38812.0,0.0
depreication,0.0,0.0,0.0,3931.0,3536.0,0.0,0.0,80.0,0.0
cash_and_equiv,0.0,0.0,0.0,0.0,27223.0,9184.0,5632.0,227558.0,235311.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,-0.04,0.02,0.04,0.04
