,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,433641000.0,317547000.0,114463000.0,394269000.0,164100000.0,916100000.0,600000000.0,323000000.0,597000000.0,542000000.0,720000000.0,721000000.0,3243000000.0,605000000.0,582000000.0,564000000.0
revenue,0.0,757178000.0,820430000.0,1181237000.0,2463450000.0,3546626000.0,5769605000.0,2235400000.0,2757200000.0,9674000000.0,2163000000.0,2121000000.0,2224000000.0,2213000000.0,8434000000.0,8124000000.0
eps_diluted,0.0,1.25,1.11,-1.06,0.49,-0.38,-2.7,1.5,-1.12,-1.47,1.45,-0.98,-5.08,-1.58,-2.64,-0.62
long_term_debt,0.0,0.0,563127000.0,4287733000.0,7575283000.0,12838377000.0,19880200000.0,17937300000.0,36401000000.0,33455000000.0,29712000000.0,28141000000.0,32143000000.0,28838000000.0,27852000000.0,24707000000.0
long_term_assets,0.0,0.0,1716404000.0,9774951000.0,11750613000.0,15172949000.0,24047000000.0,22173000000.0,43458000000.0,38452000000.0,32751000000.0,28281000000.0,26894000000.0,25857000000.0,23595000000.0,21439000000.0
depreication,0.0,0.0,149260000.0,254504000.0,612603000.0,986200000.0,2015800000.0,1614000000.0,2467000000.0,2866000000.0,2858000000.0,2819000000.0,2075000000.0,1825000000.0,1552000000.0,1394000000.0
net_income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1788000000.0,-560000000.0,-948000000.0,-225000000.0
