,2020,2021,2022
revenue,165590000.0,234747000.0,345530000.0
net_income,-2958534.0,-22218000.0,-24057000.0
eps_diluted,-0.01,-0.21,-0.46
cash_and_equiv,1242226.0,80233000.0,80278000.0
long_term_assets,175950325.0,30996000.0,313486000.0
depreication,2898000.0,2619000.0,3191000.0
