,2015,2016,2017,2018,2019,2020,2021,2022
revenue,907728.0,508221.0,8303088.0,9261910.0,385872,750682.0,1301949.0,2270535.0
net_income,137796.0,-298839.0,-867035.0,-5105429.0,-100200,-319028.0,-6208977.0,-1125342.0
cash_and_equiv,2837.0,307395.0,410096.0,30242.0,4263,6641.0,347838.0,80383.0
long_term_debt,111467.0,131399.0,1443796.0,9873874.0,4842722,4973752.0,7116854.0,1840499.0
long_term_assets,17183.0,1106.0,2467848.0,16802446.0,2948323,3131545.0,0.0,0.0
depreication,48.0,577.0,58002.0,2957406.0,216144,230314.0,213600.0,0.0
eps_diluted,0.0,-0.03,-0.08,-0.16,0,-0.07,0.0,0.0
