,2020,2021,2022
revenue,9559469.0,7811264.0,5992054.0
net_income,-20585925.0,-8986676.0,-20037573.0
eps_diluted,-3.85,-8.25,-9.68
cash_and_equiv,17139694.0,23847572.0,9426264.0
long_term_assets,43948961.0,36847363.0,17753309.0
depreication,6660438.0,6877990.0,5598884.0
