,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,2170.0,2238.0,0.0,1296.0,4249.0,13393.0,13245.0,378149.0,14152.0,306252.0,99906.0,2584062,0.0
net_income,0.0,-41967.0,-1031287.0,-1114423.0,-3943247.0,1103141.0,-305851.0,-442698.0,-1402817.0,-11812797.0,-17036837.0,-16334615,-16474688.0
long_term_debt,0.0,124204.0,1031287.0,678000.0,3972855.0,2409365.0,389976.0,821051.0,1599904.0,5650551.0,16768294.0,7613328,7794624.0
long_term_assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101520.0,5166679.0,4455456.0,17461155,9741116.0
revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828920.0,5997987.0,8502892.0,22184112,25372274.0
depreication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742162,3663953.0
