,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,0.0,6436.0,7281.0,0.0,4659.0,28755.0,18047.0,256000.0,93000.0,154000.0,16000.0,227000.0,0.0,0.0
revenue,0.0,63768.0,3657752.0,3729811.0,0.0,5245.0,267133.0,1027984.0,53793000.0,74650000.0,967000.0,558000.0,593000.0,2994000.0
long_term_assets,0.0,722718.0,880972.0,890703.0,0.0,3577.0,201385.0,118056.0,4560000.0,1937000.0,9005000.0,7204000.0,5478000.0,810000.0
depreication,0.0,619.0,8974.0,1441.0,0.0,398.0,4528.0,51772.0,0.0,0.0,0.0,1000.0,2000.0,3000.0
net_income,0.0,0.0,-112868.0,-359365.0,-1548373.0,-1729814.0,-1199925.0,-10041385.0,-708000.0,-3562000.0,-1320000.0,-7483000.0,-10728000.0,-14531000.0
eps_diluted,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.32,-11.81
