,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
cash_and_equiv,8988000.0,3343000.0,18989000.0,17487000.0,245979000.0,23473000.0,31610000.0,28441000.0,0.0,0.0,0.0,0.0,0.0
revenue,0.0,691353000.0,235090000.0,480014000.0,1481823000.0,905122000.0,156216000.0,1021726000.0,1045649000.0,952738000.0,1309092000.0,4619432000.0,7138436000.0
net_income,0.0,392678000.0,-7035000.0,-223020000.0,606722000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eps_diluted,0.0,1.5,-0.03,-0.85,2.31,0.57,-1.55,1.54,-0.39,-1.61,0.24,-0.61,5.78
depreication,0.0,55716000.0,102026000.0,233876000.0,477896000.0,709763000.0,809873000.0,824610000.0,972465000.0,914867000.0,861870000.0,742009000.0,680600000.0
long_term_assets,0.0,0.0,3344187000.0,6280017000.0,10321335000.0,12867257000.0,13852963000.0,14428403000.0,14712851000.0,14274684000.0,12576706000.0,13210409000.0,13330514000.0
