,2019,2020,2021,2022
revenue,1418140000.0,1426489000.0,1487013000.0,1496137000.0
net_income,-110198000.0,-126715000.0,-110954000.0,-1862655000.0
eps_diluted,-0.15,-2.1,-1.84,-30.78
cash_and_equiv,234617000.0,387616000.0,313439000.0,260219000.0
depreication,279831000.0,268166000.0,261372000.0,266819000.0
long_term_debt,0.0,5087183000.0,4417375000.0,4941894000.0
long_term_assets,0.0,5208795000.0,4924048000.0,3461953000.0
