,2019,2020,2021
revenue,710000.0,1843000.0,6261000.0
net_income,-84840000.0,-177870000.0,-732673000.0
eps_diluted,-2.47,-3.37,-4.36
cash_and_equiv,63610000.0,310815000.0,1337586000.0
depreication,5565000.0,7683000.0,9450000.0
long_term_assets,0.0,27102000.0,43143000.0
